TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,TIME_4,RE_4,LE_4
2007-07-19 09:32:51.0856,-2.3,-0.8,2007-07-19 09:34:46.0856,-2,-0.2,2007-07-19 09:45:25.0856,-0.6,-1.4,2007-07-19 09:47:17.0856,-0.9,0.3
2007-07-19 09:32:51.0862,-2.2,-0.8,2007-07-19 09:34:46.0862,-2.1,-0.2,2007-07-19 09:45:25.0862,-0.5,-1.3,2007-07-19 09:47:17.0862,-1,0.4
2007-07-19 09:32:51.0868,-2.3,-0.8,2007-07-19 09:34:46.0868,-2.1,0,2007-07-19 09:45:25.0868,-0.3,-1.3,2007-07-19 09:47:17.0868,-1,0.5
2007-07-19 09:32:51.0874,-2.2,-0.9,2007-07-19 09:34:46.0874,-2.2,0,2007-07-19 09:45:25.0874,-0.3,-1.2,2007-07-19 09:47:17.0874,-0.9,0.5
2007-07-19 09:32:51.0880,-2.1,-0.9,2007-07-19 09:34:46.0880,-2.5,0,2007-07-19 09:45:25.0880,-0.1,-1.1,2007-07-19 09:47:17.0880,-0.9,0.6
2007-07-19 09:32:51.0885,-2.1,-0.9,2007-07-19 09:34:46.0885,-2.6,0.1,2007-07-19 09:45:25.0885,0,-1.1,2007-07-19 09:47:17.0885,-0.8,0.7
2007-07-19 09:32:51.0891,-2.1,-1,2007-07-19 09:34:46.0891,-2.6,0,2007-07-19 09:45:25.0891,0,-1.1,2007-07-19 09:47:17.0891,-0.8,0.7
2007-07-19 09:32:51.0897,-2.2,-1,2007-07-19 09:34:46.0897,-2.5,-0.2,2007-07-19 09:45:25.0897,0,-1.1,2007-07-19 09:47:17.0897,-0.7,0.7
2007-07-19 09:32:51.0903,-2.3,-1,2007-07-19 09:34:46.0903,-2.2,-0.3,2007-07-19 09:45:25.0903,0.1,-1.1,2007-07-19 09:47:17.0903,-0.6,0.7
2007-07-19 09:32:51.0909,-2.5,-0.9,2007-07-19 09:34:46.0909,-2.1,-0.5,2007-07-19 09:45:25.0909,0,-1.1,2007-07-19 09:47:17.0909,-0.5,0.7
2007-07-19 09:32:51.0915,-2.6,-1,2007-07-19 09:34:46.0915,-2.1,-0.6,2007-07-19 09:45:25.0915,0,-1.3,2007-07-19 09:47:17.0915,-0.4,0.7
2007-07-19 09:32:51.0921,-2.9,-1.3,2007-07-19 09:34:46.0921,-2.1,-0.9,2007-07-19 09:45:25.0921,-0.2,-1.5,2007-07-19 09:47:17.0921,-0.6,0.3
2007-07-19 09:32:51.0927,-3.1,-1.4,2007-07-19 09:34:46.0927,-2.3,-1.1,2007-07-19 09:45:25.0927,-0.5,-1.8,2007-07-19 09:47:17.0927,-0.9,0.1
2007-07-19 09:32:51.0933,-3.1,-1.6,2007-07-19 09:34:46.0933,-2.6,-1.1,2007-07-19 09:45:25.0933,-0.7,-2,2007-07-19 09:47:17.0933,-1,0.1
2007-07-19 09:32:51.0939,-3.3,-1.6,2007-07-19 09:34:46.0939,-2.8,-1,2007-07-19 09:45:25.0939,-1,-2,2007-07-19 09:47:17.0939,-1.1,0.1
2007-07-19 09:32:51.0944,-3.3,-1.6,2007-07-19 09:34:46.0944,-3,-0.8,2007-07-19 09:45:25.0944,-1.1,-1.9,2007-07-19 09:47:17.0944,-1,0.3
2007-07-19 09:32:51.0950,-3.4,-1.6,2007-07-19 09:34:46.0950,-3,-0.7,2007-07-19 09:45:25.0950,-1.3,-2.1,2007-07-19 09:47:17.0950,-0.9,0.3
2007-07-19 09:32:51.0956,-3.4,-1.7,2007-07-19 09:34:46.0956,-3,-0.5,2007-07-19 09:45:25.0956,-1.4,-2.1,2007-07-19 09:47:17.0956,-0.8,0.4
2007-07-19 09:32:51.0962,-3.4,-1.7,2007-07-19 09:34:46.0962,-2.8,-0.3,2007-07-19 09:45:25.0962,-1.5,-2.1,2007-07-19 09:47:17.0962,-0.8,0.5
2007-07-19 09:32:51.0968,-3.4,-1.6,2007-07-19 09:34:46.0968,-2.8,-0.1,2007-07-19 09:45:25.0968,-1.5,-2.1,2007-07-19 09:47:17.0968,-0.7,0.5
2007-07-19 09:32:51.0974,-3.4,-1.5,2007-07-19 09:34:46.0974,-2.6,-0.2,2007-07-19 09:45:25.0974,-1.5,-2.1,2007-07-19 09:47:17.0974,-0.7,0.6
2007-07-19 09:32:51.0980,-3.4,-1.5,2007-07-19 09:34:46.0980,-2.6,-0.2,2007-07-19 09:45:25.0980,-1.6,-2.2,2007-07-19 09:47:17.0980,-0.7,0.6
2007-07-19 09:32:51.0986,-3.5,-1.5,2007-07-19 09:34:46.0986,-2.7,-0.4,2007-07-19 09:45:25.0986,-1.7,-2.3,2007-07-19 09:47:17.0986,-0.8,0.4
2007-07-19 09:32:51.0992,-3.5,-1.4,2007-07-19 09:34:46.0992,-2.8,-0.5,2007-07-19 09:45:25.0992,-1.7,-2.4,2007-07-19 09:47:17.0992,-0.9,0.3
2007-07-19 09:32:51.0998,-3.2,-1.5,2007-07-19 09:34:46.0998,-2.9,-0.6,2007-07-19 09:45:25.0998,-1.7,-2.5,2007-07-19 09:47:17.0998,-1,0.1
2007-07-19 09:32:51.1003,-3,-1.7,2007-07-19 09:34:46.1003,-3,-0.8,2007-07-19 09:45:25.1003,-1.9,-2.7,2007-07-19 09:47:17.1003,-1.2,-0.1
2007-07-19 09:32:51.1009,-2.9,-1.8,2007-07-19 09:34:46.1009,-3.4,-1.1,2007-07-19 09:45:25.1009,-2.1,-3,2007-07-19 09:47:17.1009,-1.7,-0.3
2007-07-19 09:32:51.1015,-2.8,-2,2007-07-19 09:34:46.1015,-3.5,-1,2007-07-19 09:45:25.1015,-2.2,-3.1,2007-07-19 09:47:17.1015,-1.9,-0.4
2007-07-19 09:32:51.1021,-2.7,-2.1,2007-07-19 09:34:46.1021,-3.6,-1.1,2007-07-19 09:45:25.1021,-2.2,-3,2007-07-19 09:47:17.1021,-2,-0.5
2007-07-19 09:32:51.1027,-2.8,-2.2,2007-07-19 09:34:46.1027,-3.4,-1,2007-07-19 09:45:25.1027,-2.1,-2.9,2007-07-19 09:47:17.1027,-2.1,-0.4
2007-07-19 09:32:51.1033,-2.8,-2.2,2007-07-19 09:34:46.1033,-3.4,-1,2007-07-19 09:45:25.1033,-2,-2.8,2007-07-19 09:47:17.1033,-1.9,-0.3
2007-07-19 09:32:51.1039,-2.9,-2.2,2007-07-19 09:34:46.1039,-3.2,-1,2007-07-19 09:45:25.1039,-1.9,-2.6,2007-07-19 09:47:17.1039,-2,-0.2
2007-07-19 09:32:51.1045,-3.1,-2.3,2007-07-19 09:34:46.1045,-3.4,-0.9,2007-07-19 09:45:25.1045,-1.6,-2.4,2007-07-19 09:47:17.1045,-2,-0.2
2007-07-19 09:32:51.1051,-3.2,-2.2,2007-07-19 09:34:46.1051,-3.4,-1,2007-07-19 09:45:25.1051,-1.3,-2.3,2007-07-19 09:47:17.1051,-2,-0.1
2007-07-19 09:32:51.1057,-3.3,-2.1,2007-07-19 09:34:46.1057,-3.6,-0.9,2007-07-19 09:45:25.1057,-1.2,-2.3,2007-07-19 09:47:17.1057,-2,-0.2
2007-07-19 09:32:51.1062,-3.3,-2.1,2007-07-19 09:34:46.1062,-3.7,-0.8,2007-07-19 09:45:25.1062,-1,-2.3,2007-07-19 09:47:17.1062,-2,-0.2
2007-07-19 09:32:51.1068,-3.3,-2,2007-07-19 09:34:46.1068,-3.8,-0.8,2007-07-19 09:45:25.1068,-0.9,-2.3,2007-07-19 09:47:17.1068,-2.1,-0.2
2007-07-19 09:32:51.1074,-3.3,-2,2007-07-19 09:34:46.1074,-3.7,-0.7,2007-07-19 09:45:25.1074,-0.8,-2.4,2007-07-19 09:47:17.1074,-2.1,-0.2
2007-07-19 09:32:51.1080,-3.3,-1.9,2007-07-19 09:34:46.1080,-3.7,-0.7,2007-07-19 09:45:25.1080,-0.7,-2.4,2007-07-19 09:47:17.1080,-2.1,-0.2
2007-07-19 09:32:51.1086,-3.4,-2.1,2007-07-19 09:34:46.1086,-3.8,-0.9,2007-07-19 09:45:25.1086,-0.6,-2.6,2007-07-19 09:47:17.1086,-2.1,-0.4
2007-07-19 09:32:51.1092,-3.9,-2.3,2007-07-19 09:34:46.1092,-4,-1.2,2007-07-19 09:45:25.1092,-1,-2.8,2007-07-19 09:47:17.1092,-2.4,-0.7
2007-07-19 09:32:51.1098,-4.1,-2.3,2007-07-19 09:34:46.1098,-4.2,-1.3,2007-07-19 09:45:25.1098,-1.1,-2.9,2007-07-19 09:47:17.1098,-2.5,-0.7
2007-07-19 09:32:51.1104,-4.3,-2.3,2007-07-19 09:34:46.1104,-4.3,-1.5,2007-07-19 09:45:25.1104,-1.2,-3,2007-07-19 09:47:17.1104,-2.5,-0.9
2007-07-19 09:32:51.1110,-4.3,-2.3,2007-07-19 09:34:46.1110,-4.3,-1.6,2007-07-19 09:45:25.1110,-1.1,-3,2007-07-19 09:47:17.1110,-2.5,-0.9
2007-07-19 09:32:51.1116,-4.3,-2.3,2007-07-19 09:34:46.1116,-4.1,-1.7,2007-07-19 09:45:25.1116,-1.1,-2.9,2007-07-19 09:47:17.1116,-2.4,-0.8
2007-07-19 09:32:51.1122,-4.1,-2.3,2007-07-19 09:34:46.1122,-3.8,-1.7,2007-07-19 09:45:25.1122,-1.1,-2.9,2007-07-19 09:47:17.1122,-2.4,-0.7
2007-07-19 09:32:51.1127,-4,-2.4,2007-07-19 09:34:46.1127,-3.5,-1.6,2007-07-19 09:45:25.1127,-1,-2.9,2007-07-19 09:47:17.1127,-2.3,-0.6
2007-07-19 09:32:51.1133,-3.7,-2.4,2007-07-19 09:34:46.1133,-3.4,-1.6,2007-07-19 09:45:25.1133,-1.2,-3,2007-07-19 09:47:17.1133,-2.3,-0.6
2007-07-19 09:32:51.1139,-3.6,-2.5,2007-07-19 09:34:46.1139,-3.3,-1.5,2007-07-19 09:45:25.1139,-1.2,-3,2007-07-19 09:47:17.1139,-2.3,-0.5
2007-07-19 09:32:51.1145,-3.5,-2.5,2007-07-19 09:34:46.1145,-3.3,-1.3,2007-07-19 09:45:25.1145,-1.3,-3.1,2007-07-19 09:47:17.1145,-2.2,-0.5
2007-07-19 09:32:51.1151,-3.4,-2.5,2007-07-19 09:34:46.1151,-3.3,-1.1,2007-07-19 09:45:25.1151,-1.5,-3.2,2007-07-19 09:47:17.1151,-2.1,-0.5
2007-07-19 09:32:51.1157,-3.2,-2.3,2007-07-19 09:34:46.1157,-3.4,-1,2007-07-19 09:45:25.1157,-1.6,-3.3,2007-07-19 09:47:17.1157,-2.2,-0.5
2007-07-19 09:32:51.1163,-3.2,-2.2,2007-07-19 09:34:46.1163,-3.4,-1,2007-07-19 09:45:25.1163,-1.7,-3.3,2007-07-19 09:47:17.1163,-2.1,-0.5
2007-07-19 09:32:51.1169,-3.3,-2.2,2007-07-19 09:34:46.1169,-3.4,-1,2007-07-19 09:45:25.1169,-1.9,-3.4,2007-07-19 09:47:17.1169,-2.2,-0.6
2007-07-19 09:32:51.1175,-3.5,-2.2,2007-07-19 09:34:46.1175,-3.4,-1.2,2007-07-19 09:45:25.1175,-2.1,-3.8,2007-07-19 09:47:17.1175,-2.5,-0.9
2007-07-19 09:32:51.1181,-3.5,-2.1,2007-07-19 09:34:46.1181,-3.6,-1.3,2007-07-19 09:45:25.1181,-2.4,-4,2007-07-19 09:47:17.1181,-2.6,-1
2007-07-19 09:32:51.1186,-3.3,-2.1,2007-07-19 09:34:46.1186,-3.5,-1.2,2007-07-19 09:45:25.1186,-2.5,-3.9,2007-07-19 09:47:17.1186,-2.7,-1
2007-07-19 09:32:51.1192,-3.1,-2,2007-07-19 09:34:46.1192,-3.4,-1.2,2007-07-19 09:45:25.1192,-2.5,-3.9,2007-07-19 09:47:17.1192,-2.7,-0.9
2007-07-19 09:32:51.1198,-3,-1.9,2007-07-19 09:34:46.1198,-3.3,-1,2007-07-19 09:45:25.1198,-2.4,-3.8,2007-07-19 09:47:17.1198,-2.7,-0.8
2007-07-19 09:32:51.1204,-3,-2,2007-07-19 09:34:46.1204,-3.2,-1,2007-07-19 09:45:25.1204,-2.4,-3.7,2007-07-19 09:47:17.1204,-2.6,-0.8
2007-07-19 09:32:51.1210,-3,-1.9,2007-07-19 09:34:46.1210,-3.1,-1,2007-07-19 09:45:25.1210,-2.1,-3.6,2007-07-19 09:47:17.1210,-2.6,-0.6
2007-07-19 09:32:51.1216,-3.2,-1.9,2007-07-19 09:34:46.1216,-3.1,-0.9,2007-07-19 09:45:25.1216,-2.1,-3.5,2007-07-19 09:47:17.1216,-2.5,-0.6
2007-07-19 09:32:51.1222,-3.2,-1.9,2007-07-19 09:34:46.1222,-3,-0.8,2007-07-19 09:45:25.1222,-2,-3.4,2007-07-19 09:47:17.1222,-2.5,-0.5
2007-07-19 09:32:51.1228,-3.4,-1.9,2007-07-19 09:34:46.1228,-3,-0.8,2007-07-19 09:45:25.1228,-1.8,-3.3,2007-07-19 09:47:17.1228,-2.5,-0.5
2007-07-19 09:32:51.1234,-3.4,-1.8,2007-07-19 09:34:46.1234,-3,-0.7,2007-07-19 09:45:25.1234,-1.7,-3.3,2007-07-19 09:47:17.1234,-2.5,-0.5
2007-07-19 09:32:51.1240,-3.1,-1.8,2007-07-19 09:34:46.1240,-3,-0.8,2007-07-19 09:45:25.1240,-1.6,-3.2,2007-07-19 09:47:17.1240,-2.5,-0.5
2007-07-19 09:32:51.1245,-3,-1.8,2007-07-19 09:34:46.1245,-2.8,-0.9,2007-07-19 09:45:25.1245,-1.5,-3.1,2007-07-19 09:47:17.1245,-2.5,-0.5
2007-07-19 09:32:51.1251,-3,-2,2007-07-19 09:34:46.1251,-2.8,-1.2,2007-07-19 09:45:25.1251,-1.3,-3.2,2007-07-19 09:47:17.1251,-2.6,-0.6
2007-07-19 09:32:51.1257,-3.1,-2.1,2007-07-19 09:34:46.1257,-2.9,-1.5,2007-07-19 09:45:25.1257,-1.5,-3.4,2007-07-19 09:47:17.1257,-2.9,-0.9
2007-07-19 09:32:51.1263,-3.3,-2.1,2007-07-19 09:34:46.1263,-2.9,-1.7,2007-07-19 09:45:25.1263,-1.5,-3.4,2007-07-19 09:47:17.1263,-3.1,-1
2007-07-19 09:32:51.1269,-3.4,-2.1,2007-07-19 09:34:46.1269,-2.8,-1.8,2007-07-19 09:45:25.1269,-1.5,-3.4,2007-07-19 09:47:17.1269,-3.1,-1
2007-07-19 09:32:51.1275,-3.6,-2.1,2007-07-19 09:34:46.1275,-2.9,-1.8,2007-07-19 09:45:25.1275,-1.4,-3.3,2007-07-19 09:47:17.1275,-3,-1
2007-07-19 09:32:51.1281,-3.7,-2.1,2007-07-19 09:34:46.1281,-3,-1.8,2007-07-19 09:45:25.1281,-1.2,-3.3,2007-07-19 09:47:17.1281,-2.9,-0.9
2007-07-19 09:32:51.1287,-3.9,-2.1,2007-07-19 09:34:46.1287,-3.1,-1.7,2007-07-19 09:45:25.1287,-1,-3.1,2007-07-19 09:47:17.1287,-2.9,-0.9
2007-07-19 09:32:51.1293,-3.9,-2.1,2007-07-19 09:34:46.1293,-3.1,-1.7,2007-07-19 09:45:25.1293,-1,-2.9,2007-07-19 09:47:17.1293,-2.7,-0.8
2007-07-19 09:32:51.1299,-3.9,-1.9,2007-07-19 09:34:46.1299,-3,-1.5,2007-07-19 09:45:25.1299,-0.9,-2.9,2007-07-19 09:47:17.1299,-2.5,-0.6
2007-07-19 09:32:51.1305,-3.8,-1.9,2007-07-19 09:34:46.1305,-3,-1.5,2007-07-19 09:45:25.1305,-0.9,-2.8,2007-07-19 09:47:17.1305,-2.4,-0.5
2007-07-19 09:32:51.1310,-3.6,-1.8,2007-07-19 09:34:46.1310,-2.9,-1.5,2007-07-19 09:45:25.1310,-0.8,-2.8,2007-07-19 09:47:17.1310,-2.3,-0.4
2007-07-19 09:32:51.1316,-3.4,-1.7,2007-07-19 09:34:46.1316,-2.7,-1.5,2007-07-19 09:45:25.1316,-0.8,-2.8,2007-07-19 09:47:17.1316,-2.2,-0.3
2007-07-19 09:32:51.1322,-3.1,-1.6,2007-07-19 09:34:46.1322,-2.6,-1.6,2007-07-19 09:45:25.1322,-0.8,-2.8,2007-07-19 09:47:17.1322,-2.2,-0.4
2007-07-19 09:32:51.1328,-3,-1.6,2007-07-19 09:34:46.1328,-2.5,-1.6,2007-07-19 09:45:25.1328,-0.7,-2.8,2007-07-19 09:47:17.1328,-2.1,-0.4
2007-07-19 09:32:51.1334,-3,-1.6,2007-07-19 09:34:46.1334,-2.4,-1.6,2007-07-19 09:45:25.1334,-0.9,-2.9,2007-07-19 09:47:17.1334,-2.2,-0.6
2007-07-19 09:32:51.1340,-3.4,-1.9,2007-07-19 09:34:46.1340,-2.6,-1.6,2007-07-19 09:45:25.1340,-1.4,-3.3,2007-07-19 09:47:17.1340,-2.5,-0.9
2007-07-19 09:32:51.1346,-3.6,-1.9,2007-07-19 09:34:46.1346,-2.7,-1.6,2007-07-19 09:45:25.1346,-1.8,-3.4,2007-07-19 09:47:17.1346,-2.7,-1.1
2007-07-19 09:32:51.1352,-3.7,-1.9,2007-07-19 09:34:46.1352,-2.6,-1.5,2007-07-19 09:45:25.1352,-2.1,-3.5,2007-07-19 09:47:17.1352,-2.6,-1.2
2007-07-19 09:32:51.1358,-3.8,-1.9,2007-07-19 09:34:46.1358,-2.5,-1.4,2007-07-19 09:45:25.1358,-2.2,-3.5,2007-07-19 09:47:17.1358,-2.7,-1.2
2007-07-19 09:32:51.1364,-3.6,-2,2007-07-19 09:34:46.1364,-2.5,-1.3,2007-07-19 09:45:25.1364,-2.2,-3.6,2007-07-19 09:47:17.1364,-2.6,-1.2
2007-07-19 09:32:51.1369,-3.4,-1.9,2007-07-19 09:34:46.1369,-2.3,-1.3,2007-07-19 09:45:25.1369,-2.2,-3.4,2007-07-19 09:47:17.1369,-2.5,-1.2
2007-07-19 09:32:51.1375,-3.3,-1.9,2007-07-19 09:34:46.1375,-2.2,-1.3,2007-07-19 09:45:25.1375,-2.1,-3.3,2007-07-19 09:47:17.1375,-2.5,-1.2
2007-07-19 09:32:51.1381,-3.1,-1.7,2007-07-19 09:34:46.1381,-2.1,-1.3,2007-07-19 09:45:25.1381,-2.1,-3.2,2007-07-19 09:47:17.1381,-2.3,-1.1
2007-07-19 09:32:51.1387,-2.8,-1.6,2007-07-19 09:34:46.1387,-2.2,-1.3,2007-07-19 09:45:25.1387,-2.1,-3.2,2007-07-19 09:47:17.1387,-2.3,-1
2007-07-19 09:32:51.1393,-2.8,-1.3,2007-07-19 09:34:46.1393,-2.3,-1.3,2007-07-19 09:45:25.1393,-2.1,-3,2007-07-19 09:47:17.1393,-2.2,-0.9
2007-07-19 09:32:51.1399,-2.8,-1.3,2007-07-19 09:34:46.1399,-2.4,-1.3,2007-07-19 09:45:25.1399,-2,-2.9,2007-07-19 09:47:17.1399,-2.2,-0.8
2007-07-19 09:32:51.1405,-2.9,-1,2007-07-19 09:34:46.1405,-2.4,-1.3,2007-07-19 09:45:25.1405,-1.9,-2.8,2007-07-19 09:47:17.1405,-2.3,-0.9
2007-07-19 09:32:51.1411,-3.1,-1.1,2007-07-19 09:34:46.1411,-2.5,-1.2,2007-07-19 09:45:25.1411,-1.9,-2.8,2007-07-19 09:47:17.1411,-2.2,-0.9
2007-07-19 09:32:51.1417,-3.3,-1.2,2007-07-19 09:34:46.1417,-2.5,-1.3,2007-07-19 09:45:25.1417,-1.8,-2.8,2007-07-19 09:47:17.1417,-2.2,-1
2007-07-19 09:32:51.1423,-3.7,-1.6,2007-07-19 09:34:46.1423,-2.6,-1.6,2007-07-19 09:45:25.1423,-1.9,-3.1,2007-07-19 09:47:17.1423,-2.5,-1.4
2007-07-19 09:32:51.1428,-4,-1.8,2007-07-19 09:34:46.1428,-2.7,-1.8,2007-07-19 09:45:25.1428,-2.1,-3,2007-07-19 09:47:17.1428,-2.8,-1.6
2007-07-19 09:32:51.1434,-4.1,-1.8,2007-07-19 09:34:46.1434,-2.6,-1.9,2007-07-19 09:45:25.1434,-1.9,-3,2007-07-19 09:47:17.1434,-2.8,-1.6
2007-07-19 09:32:51.1440,-4.1,-1.8,2007-07-19 09:34:46.1440,-2.5,-1.9,2007-07-19 09:45:25.1440,-1.8,-2.9,2007-07-19 09:47:17.1440,-2.8,-1.6
2007-07-19 09:32:51.1446,-3.8,-1.7,2007-07-19 09:34:46.1446,-2.5,-1.9,2007-07-19 09:45:25.1446,-1.6,-2.7,2007-07-19 09:47:17.1446,-2.7,-1.7
2007-07-19 09:32:51.1452,-3.6,-1.7,2007-07-19 09:34:46.1452,-2.3,-2,2007-07-19 09:45:25.1452,-1.3,-2.5,2007-07-19 09:47:17.1452,-2.8,-1.6
2007-07-19 09:32:51.1458,-3.1,-1.6,2007-07-19 09:34:46.1458,-2.2,-2,2007-07-19 09:45:25.1458,-1.1,-2.3,2007-07-19 09:47:17.1458,-2.7,-1.5
2007-07-19 09:32:51.1464,-2.8,-1.6,2007-07-19 09:34:46.1464,-2.3,-1.9,2007-07-19 09:45:25.1464,-0.8,-2.2,2007-07-19 09:47:17.1464,-2.6,-1.5
2007-07-19 09:32:51.1470,-2.7,-1.6,2007-07-19 09:34:46.1470,-2.3,-1.8,2007-07-19 09:45:25.1470,-0.7,-2.1,2007-07-19 09:47:17.1470,-2.5,-1.3
2007-07-19 09:32:51.1476,-2.6,-1.6,2007-07-19 09:34:46.1476,-2.4,-1.8,2007-07-19 09:45:25.1476,-0.6,-2.1,2007-07-19 09:47:17.1476,-2.5,-1.2
2007-07-19 09:32:51.1482,-2.7,-1.6,2007-07-19 09:34:46.1482,-2.5,-1.8,2007-07-19 09:45:25.1482,-0.4,-2,2007-07-19 09:47:17.1482,-2.5,-1.2
2007-07-19 09:32:51.1487,-2.9,-1.6,2007-07-19 09:34:46.1487,-2.7,-1.7,2007-07-19 09:45:25.1487,-0.2,-2,2007-07-19 09:47:17.1487,-2.4,-1.2
2007-07-19 09:32:51.1493,-3.1,-1.5,2007-07-19 09:34:46.1493,-2.7,-1.6,2007-07-19 09:45:25.1493,-0.2,-1.9,2007-07-19 09:47:17.1493,-2.3,-1.1
2007-07-19 09:32:51.1499,-3.2,-1.4,2007-07-19 09:34:46.1499,-2.8,-1.6,2007-07-19 09:45:25.1499,-0.2,-2,2007-07-19 09:47:17.1499,-2.3,-1.1
