TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,TIME_4,RE_4,LE_4
2017-03-22 10:57:37.0844,-4.5,0.4,2017-03-22 10:59:11.0844,0.5,0.8,2017-03-22 11:02:14.0844,1.8,1.1,2017-03-22 11:06:39.0844,1.7,-0.8
2017-03-22 10:57:37.0850,-4.4,0.4,2017-03-22 10:59:11.0850,0.4,0.7,2017-03-22 11:02:14.0850,1.8,0.9,2017-03-22 11:06:39.0850,1.7,-0.6
2017-03-22 10:57:37.0856,-4.3,0.3,2017-03-22 10:59:11.0856,0.4,0.8,2017-03-22 11:02:14.0856,1.7,0.9,2017-03-22 11:06:39.0856,1.7,-0.6
2017-03-22 10:57:37.0862,-4.1,0.3,2017-03-22 10:59:11.0862,0.5,0.7,2017-03-22 11:02:14.0862,1.9,1,2017-03-22 11:06:39.0862,1.8,-0.4
2017-03-22 10:57:37.0868,-4,0.2,2017-03-22 10:59:11.0868,0.6,0.8,2017-03-22 11:02:14.0868,2,1,2017-03-22 11:06:39.0868,2,-0.3
2017-03-22 10:57:37.0874,-4,0.2,2017-03-22 10:59:11.0874,0.5,0.6,2017-03-22 11:02:14.0874,2.1,0.9,2017-03-22 11:06:39.0874,2.2,-0.2
2017-03-22 10:57:37.0880,-3.9,0.1,2017-03-22 10:59:11.0880,0.6,0.5,2017-03-22 11:02:14.0880,2.1,0.9,2017-03-22 11:06:39.0880,2.2,0
2017-03-22 10:57:37.0885,-3.9,0.1,2017-03-22 10:59:11.0885,0.7,0.6,2017-03-22 11:02:14.0885,2.1,0.8,2017-03-22 11:06:39.0885,2.2,0
2017-03-22 10:57:37.0891,-3.9,0.1,2017-03-22 10:59:11.0891,0.8,0.7,2017-03-22 11:02:14.0891,2.1,0.9,2017-03-22 11:06:39.0891,2.1,0
2017-03-22 10:57:37.0897,-4,0,2017-03-22 10:59:11.0897,0.7,0.6,2017-03-22 11:02:14.0897,2.1,1.1,2017-03-22 11:06:39.0897,2.1,0
2017-03-22 10:57:37.0903,-4.1,-0.1,2017-03-22 10:59:11.0903,0.7,0.7,2017-03-22 11:02:14.0903,2,1.2,2017-03-22 11:06:39.0903,2.1,0
2017-03-22 10:57:37.0909,-4.3,-0.2,2017-03-22 10:59:11.0909,0.7,0.7,2017-03-22 11:02:14.0909,2,1.3,2017-03-22 11:06:39.0909,2.1,0
2017-03-22 10:57:37.0915,-4.5,-0.2,2017-03-22 10:59:11.0915,0.8,0.9,2017-03-22 11:02:14.0915,1.8,1.2,2017-03-22 11:06:39.0915,2.1,-0.1
2017-03-22 10:57:37.0921,-4.8,-0.3,2017-03-22 10:59:11.0921,0.7,0.9,2017-03-22 11:02:14.0921,1.6,1.2,2017-03-22 11:06:39.0921,2.1,-0.4
2017-03-22 10:57:37.0927,-5.3,-0.5,2017-03-22 10:59:11.0927,0.4,0.7,2017-03-22 11:02:14.0927,1.3,0.9,2017-03-22 11:06:39.0927,1.6,-0.5
2017-03-22 10:57:37.0933,-5.6,-0.4,2017-03-22 10:59:11.0933,0.1,0.8,2017-03-22 11:02:14.0933,1.2,0.8,2017-03-22 11:06:39.0933,1.3,-0.6
2017-03-22 10:57:37.0939,-5.8,-0.4,2017-03-22 10:59:11.0939,0,0.7,2017-03-22 11:02:14.0939,1.2,0.6,2017-03-22 11:06:39.0939,1.4,-0.5
2017-03-22 10:57:37.0944,-5.7,-0.4,2017-03-22 10:59:11.0944,0.2,0.7,2017-03-22 11:02:14.0944,1.2,0.6,2017-03-22 11:06:39.0944,1.5,-0.6
2017-03-22 10:57:37.0950,-5.6,-0.4,2017-03-22 10:59:11.0950,0.3,0.5,2017-03-22 11:02:14.0950,1.3,0.6,2017-03-22 11:06:39.0950,1.4,-0.8
2017-03-22 10:57:37.0956,-5.4,-0.4,2017-03-22 10:59:11.0956,0.3,0.7,2017-03-22 11:02:14.0956,1.4,0.5,2017-03-22 11:06:39.0956,1.5,-0.8
2017-03-22 10:57:37.0962,-5.1,-0.4,2017-03-22 10:59:11.0962,0.4,0.5,2017-03-22 11:02:14.0962,1.4,0.4,2017-03-22 11:06:39.0962,1.5,-1
2017-03-22 10:57:37.0968,-4.8,-0.5,2017-03-22 10:59:11.0968,0.4,0.4,2017-03-22 11:02:14.0968,1.5,0.3,2017-03-22 11:06:39.0968,1.8,-1
2017-03-22 10:57:37.0974,-4.6,-0.5,2017-03-22 10:59:11.0974,0.5,0.5,2017-03-22 11:02:14.0974,1.5,0.4,2017-03-22 11:06:39.0974,1.9,-1.1
2017-03-22 10:57:37.0980,-4.5,-0.6,2017-03-22 10:59:11.0980,0.5,0.3,2017-03-22 11:02:14.0980,1.7,0.4,2017-03-22 11:06:39.0980,2.1,-1.1
2017-03-22 10:57:37.0986,-4.5,-0.6,2017-03-22 10:59:11.0986,0.5,0.1,2017-03-22 11:02:14.0986,1.8,0.4,2017-03-22 11:06:39.0986,2.1,-1
2017-03-22 10:57:37.0992,-4.6,-0.7,2017-03-22 10:59:11.0992,0.4,0.3,2017-03-22 11:02:14.0992,1.9,0.2,2017-03-22 11:06:39.0992,2.2,-1
2017-03-22 10:57:37.0998,-4.8,-0.6,2017-03-22 10:59:11.0998,0.4,0.1,2017-03-22 11:02:14.0998,1.8,0.1,2017-03-22 11:06:39.0998,2.3,-1
2017-03-22 10:57:37.1003,-4.8,-0.8,2017-03-22 10:59:11.1003,0.5,0.2,2017-03-22 11:02:14.1003,1.5,0,2017-03-22 11:06:39.1003,2.3,-1.2
2017-03-22 10:57:37.1009,-5.3,-0.9,2017-03-22 10:59:11.1009,0.1,0,2017-03-22 11:02:14.1009,1.1,-0.2,2017-03-22 11:06:39.1009,1.9,-1.3
2017-03-22 10:57:37.1015,-5.6,-1,2017-03-22 10:59:11.1015,0,0,2017-03-22 11:02:14.1015,0.9,-0.3,2017-03-22 11:06:39.1015,1.7,-1.3
2017-03-22 10:57:37.1021,-5.7,-1,2017-03-22 10:59:11.1021,-0.1,-0.1,2017-03-22 11:02:14.1021,1,-0.4,2017-03-22 11:06:39.1021,1.7,-1.2
2017-03-22 10:57:37.1027,-5.8,-0.9,2017-03-22 10:59:11.1027,0,-0.2,2017-03-22 11:02:14.1027,1,-0.5,2017-03-22 11:06:39.1027,1.6,-1.2
2017-03-22 10:57:37.1033,-5.7,-0.9,2017-03-22 10:59:11.1033,0.2,-0.1,2017-03-22 11:02:14.1033,1.2,-0.6,2017-03-22 11:06:39.1033,1.5,-1.2
2017-03-22 10:57:37.1039,-5.4,-0.8,2017-03-22 10:59:11.1039,0.4,-0.1,2017-03-22 11:02:14.1039,1.4,-0.6,2017-03-22 11:06:39.1039,1.6,-1.2
2017-03-22 10:57:37.1045,-5.2,-0.8,2017-03-22 10:59:11.1045,0.5,0.1,2017-03-22 11:02:14.1045,1.5,-0.8,2017-03-22 11:06:39.1045,1.4,-1.3
2017-03-22 10:57:37.1051,-5.2,-0.9,2017-03-22 10:59:11.1051,0.7,0,2017-03-22 11:02:14.1051,1.5,-0.9,2017-03-22 11:06:39.1051,1.4,-1.2
2017-03-22 10:57:37.1057,-5.2,-1,2017-03-22 10:59:11.1057,0.8,0,2017-03-22 11:02:14.1057,1.4,-1.1,2017-03-22 11:06:39.1057,1.4,-1.3
2017-03-22 10:57:37.1062,-5.3,-1.1,2017-03-22 10:59:11.1062,0.9,0,2017-03-22 11:02:14.1062,1.5,-1.2,2017-03-22 11:06:39.1062,1.4,-1.3
2017-03-22 10:57:37.1068,-5.5,-1.2,2017-03-22 10:59:11.1068,0.9,0,2017-03-22 11:02:14.1068,1.6,-1.3,2017-03-22 11:06:39.1068,1.4,-1.2
2017-03-22 10:57:37.1074,-5.5,-1.2,2017-03-22 10:59:11.1074,0.8,0.1,2017-03-22 11:02:14.1074,1.6,-1.4,2017-03-22 11:06:39.1074,1.5,-1.2
2017-03-22 10:57:37.1080,-5.6,-1.3,2017-03-22 10:59:11.1080,0.8,0,2017-03-22 11:02:14.1080,1.5,-1.3,2017-03-22 11:06:39.1080,1.7,-1
2017-03-22 10:57:37.1086,-5.6,-1.4,2017-03-22 10:59:11.1086,0.7,0.2,2017-03-22 11:02:14.1086,1.2,-1.5,2017-03-22 11:06:39.1086,1.8,-1
2017-03-22 10:57:37.1092,-6,-1.6,2017-03-22 10:59:11.1092,0.4,0,2017-03-22 11:02:14.1092,0.8,-1.7,2017-03-22 11:06:39.1092,1.4,-1
2017-03-22 10:57:37.1098,-6,-1.6,2017-03-22 10:59:11.1098,0.1,0,2017-03-22 11:02:14.1098,0.6,-1.6,2017-03-22 11:06:39.1098,1.1,-0.9
2017-03-22 10:57:37.1104,-5.9,-1.7,2017-03-22 10:59:11.1104,0,-0.1,2017-03-22 11:02:14.1104,0.5,-1.7,2017-03-22 11:06:39.1104,1.1,-0.7
2017-03-22 10:57:37.1110,-5.8,-1.6,2017-03-22 10:59:11.1110,0.2,0,2017-03-22 11:02:14.1110,0.5,-1.8,2017-03-22 11:06:39.1110,1.3,-0.7
2017-03-22 10:57:37.1116,-5.7,-1.6,2017-03-22 10:59:11.1116,0.5,0.1,2017-03-22 11:02:14.1116,0.6,-1.8,2017-03-22 11:06:39.1116,1.4,-0.6
2017-03-22 10:57:37.1122,-5.4,-1.6,2017-03-22 10:59:11.1122,0.9,0.2,2017-03-22 11:02:14.1122,0.7,-1.7,2017-03-22 11:06:39.1122,1.4,-0.6
2017-03-22 10:57:37.1127,-5.3,-1.6,2017-03-22 10:59:11.1127,1.2,0.1,2017-03-22 11:02:14.1127,0.8,-1.5,2017-03-22 11:06:39.1127,1.4,-0.6
2017-03-22 10:57:37.1133,-5.1,-1.8,2017-03-22 10:59:11.1133,1.3,0.2,2017-03-22 11:02:14.1133,0.9,-1.5,2017-03-22 11:06:39.1133,1.5,-0.6
2017-03-22 10:57:37.1139,-5.1,-1.8,2017-03-22 10:59:11.1139,1.4,0.2,2017-03-22 11:02:14.1139,0.9,-1.3,2017-03-22 11:06:39.1139,1.5,-0.6
2017-03-22 10:57:37.1145,-4.9,-1.8,2017-03-22 10:59:11.1145,1.5,0.4,2017-03-22 11:02:14.1145,1,-1.3,2017-03-22 11:06:39.1145,1.7,-0.6
2017-03-22 10:57:37.1151,-4.7,-1.7,2017-03-22 10:59:11.1151,1.6,0.2,2017-03-22 11:02:14.1151,1.1,-1.4,2017-03-22 11:06:39.1151,1.9,-0.7
2017-03-22 10:57:37.1157,-4.5,-1.6,2017-03-22 10:59:11.1157,1.6,0.2,2017-03-22 11:02:14.1157,1.2,-1.4,2017-03-22 11:06:39.1157,2.1,-0.8
2017-03-22 10:57:37.1163,-4.5,-1.5,2017-03-22 10:59:11.1163,1.5,0,2017-03-22 11:02:14.1163,1.3,-1.4,2017-03-22 11:06:39.1163,2.2,-0.8
2017-03-22 10:57:37.1169,-4.5,-1.6,2017-03-22 10:59:11.1169,1.4,0.1,2017-03-22 11:02:14.1169,1.2,-1.4,2017-03-22 11:06:39.1169,2.4,-0.9
2017-03-22 10:57:37.1175,-5,-1.7,2017-03-22 10:59:11.1175,1.3,0,2017-03-22 11:02:14.1175,0.8,-1.4,2017-03-22 11:06:39.1175,2.3,-0.9
2017-03-22 10:57:37.1181,-5.4,-1.6,2017-03-22 10:59:11.1181,1.2,-0.1,2017-03-22 11:02:14.1181,0.7,-1.3,2017-03-22 11:06:39.1181,2.1,-0.9
2017-03-22 10:57:37.1186,-5.7,-1.6,2017-03-22 10:59:11.1186,1.2,0,2017-03-22 11:02:14.1186,0.7,-1.2,2017-03-22 11:06:39.1186,2.1,-0.9
2017-03-22 10:57:37.1192,-6,-1.7,2017-03-22 10:59:11.1192,1.2,0.2,2017-03-22 11:02:14.1192,0.6,-1.1,2017-03-22 11:06:39.1192,2.2,-0.8
2017-03-22 10:57:37.1198,-6.1,-1.8,2017-03-22 10:59:11.1198,1.4,0.3,2017-03-22 11:02:14.1198,0.5,-1.1,2017-03-22 11:06:39.1198,2.5,-0.7
2017-03-22 10:57:37.1204,-6,-1.7,2017-03-22 10:59:11.1204,1.5,0.5,2017-03-22 11:02:14.1204,0.4,-1.2,2017-03-22 11:06:39.1204,2.7,-0.7
2017-03-22 10:57:37.1210,-5.7,-1.7,2017-03-22 10:59:11.1210,1.6,0.4,2017-03-22 11:02:14.1210,0.6,-1.3,2017-03-22 11:06:39.1210,2.8,-0.6
2017-03-22 10:57:37.1216,-5.3,-1.6,2017-03-22 10:59:11.1216,1.7,0.2,2017-03-22 11:02:14.1216,0.7,-1.5,2017-03-22 11:06:39.1216,2.9,-0.4
2017-03-22 10:57:37.1222,-5.3,-1.6,2017-03-22 10:59:11.1222,1.9,0.3,2017-03-22 11:02:14.1222,0.8,-1.5,2017-03-22 11:06:39.1222,3,-0.5
2017-03-22 10:57:37.1228,-5.3,-1.5,2017-03-22 10:59:11.1228,2.1,0.4,2017-03-22 11:02:14.1228,0.7,-1.5,2017-03-22 11:06:39.1228,3,-0.4
2017-03-22 10:57:37.1234,-5.1,-1.4,2017-03-22 10:59:11.1234,2.2,0.5,2017-03-22 11:02:14.1234,0.8,-1.3,2017-03-22 11:06:39.1234,2.8,-0.5
2017-03-22 10:57:37.1240,-4.9,-1.1,2017-03-22 10:59:11.1240,2.3,0.3,2017-03-22 11:02:14.1240,0.8,-1.2,2017-03-22 11:06:39.1240,2.7,-0.6
2017-03-22 10:57:37.1245,-4.8,-1,2017-03-22 10:59:11.1245,2.3,0.3,2017-03-22 11:02:14.1245,0.9,-1.1,2017-03-22 11:06:39.1245,2.6,-0.7
2017-03-22 10:57:37.1251,-4.7,-0.9,2017-03-22 10:59:11.1251,2.2,0.1,2017-03-22 11:02:14.1251,0.7,-1.2,2017-03-22 11:06:39.1251,2.6,-0.9
2017-03-22 10:57:37.1257,-5,-0.9,2017-03-22 10:59:11.1257,2,0,2017-03-22 11:02:14.1257,0.2,-1.5,2017-03-22 11:06:39.1257,2.2,-1.1
2017-03-22 10:57:37.1263,-5.2,-1,2017-03-22 10:59:11.1263,1.8,-0.2,2017-03-22 11:02:14.1263,0,-1.6,2017-03-22 11:06:39.1263,2.1,-1.1
2017-03-22 10:57:37.1269,-5.2,-1,2017-03-22 10:59:11.1269,1.7,-0.3,2017-03-22 11:02:14.1269,0,-1.6,2017-03-22 11:06:39.1269,2.1,-1
2017-03-22 10:57:37.1275,-5.3,-1,2017-03-22 10:59:11.1275,1.6,-0.5,2017-03-22 11:02:14.1275,0,-1.6,2017-03-22 11:06:39.1275,2.2,-0.9
2017-03-22 10:57:37.1281,-5.2,-1.1,2017-03-22 10:59:11.1281,1.7,-0.5,2017-03-22 11:02:14.1281,-0.1,-1.7,2017-03-22 11:06:39.1281,2.3,-0.8
2017-03-22 10:57:37.1287,-5,-1,2017-03-22 10:59:11.1287,1.8,-0.4,2017-03-22 11:02:14.1287,-0.2,-1.6,2017-03-22 11:06:39.1287,2.3,-0.8
2017-03-22 10:57:37.1293,-4.8,-0.9,2017-03-22 10:59:11.1293,2,-0.5,2017-03-22 11:02:14.1293,-0.2,-1.6,2017-03-22 11:06:39.1293,2.3,-0.9
2017-03-22 10:57:37.1299,-4.6,-1.1,2017-03-22 10:59:11.1299,2,-0.6,2017-03-22 11:02:14.1299,-0.2,-1.5,2017-03-22 11:06:39.1299,2.2,-1
2017-03-22 10:57:37.1305,-4.6,-1.1,2017-03-22 10:59:11.1305,2,-0.5,2017-03-22 11:02:14.1305,-0.1,-1.7,2017-03-22 11:06:39.1305,2.3,-1
2017-03-22 10:57:37.1310,-4.6,-1.2,2017-03-22 10:59:11.1310,2.1,-0.5,2017-03-22 11:02:14.1310,-0.2,-1.7,2017-03-22 11:06:39.1310,2.4,-1
2017-03-22 10:57:37.1316,-4.6,-1.3,2017-03-22 10:59:11.1316,2.2,-0.3,2017-03-22 11:02:14.1316,-0.2,-1.9,2017-03-22 11:06:39.1316,2.4,-1.1
2017-03-22 10:57:37.1322,-4.6,-1.3,2017-03-22 10:59:11.1322,2.3,-0.4,2017-03-22 11:02:14.1322,-0.2,-2,2017-03-22 11:06:39.1322,2.4,-1.1
2017-03-22 10:57:37.1328,-4.6,-1.3,2017-03-22 10:59:11.1328,2.3,-0.2,2017-03-22 11:02:14.1328,-0.2,-2,2017-03-22 11:06:39.1328,2.4,-1.1
2017-03-22 10:57:37.1334,-4.5,-1.4,2017-03-22 10:59:11.1334,2.1,-0.3,2017-03-22 11:02:14.1334,-0.2,-2.1,2017-03-22 11:06:39.1334,2.4,-1.1
2017-03-22 10:57:37.1340,-4.9,-1.5,2017-03-22 10:59:11.1340,1.8,-0.4,2017-03-22 11:02:14.1340,-0.6,-2.3,2017-03-22 11:06:39.1340,2.1,-1.2
2017-03-22 10:57:37.1346,-5.2,-1.6,2017-03-22 10:59:11.1346,1.4,-0.3,2017-03-22 11:02:14.1346,-0.8,-2.3,2017-03-22 11:06:39.1346,1.8,-1.3
2017-03-22 10:57:37.1352,-5.2,-1.5,2017-03-22 10:59:11.1352,1.2,-0.4,2017-03-22 11:02:14.1352,-0.7,-2.3,2017-03-22 11:06:39.1352,1.6,-1.4
2017-03-22 10:57:37.1358,-5.1,-1.3,2017-03-22 10:59:11.1358,1.2,-0.6,2017-03-22 11:02:14.1358,-0.6,-2.3,2017-03-22 11:06:39.1358,1.6,-1.5
2017-03-22 10:57:37.1364,-4.9,-1.1,2017-03-22 10:59:11.1364,1.2,-0.7,2017-03-22 11:02:14.1364,-0.6,-2.4,2017-03-22 11:06:39.1364,1.7,-1.6
2017-03-22 10:57:37.1369,-4.8,-1,2017-03-22 10:59:11.1369,1.3,-0.6,2017-03-22 11:02:14.1369,-0.5,-2.5,2017-03-22 11:06:39.1369,1.9,-1.6
2017-03-22 10:57:37.1375,-4.8,-0.9,2017-03-22 10:59:11.1375,1.4,-0.7,2017-03-22 11:02:14.1375,-0.5,-2.4,2017-03-22 11:06:39.1375,2.1,-1.7
2017-03-22 10:57:37.1381,-4.8,-0.9,2017-03-22 10:59:11.1381,1.4,-0.7,2017-03-22 11:02:14.1381,-0.3,-2.2,2017-03-22 11:06:39.1381,2.4,-1.9
2017-03-22 10:57:37.1387,-4.9,-1,2017-03-22 10:59:11.1387,1.3,-0.7,2017-03-22 11:02:14.1387,-0.2,-2.1,2017-03-22 11:06:39.1387,2.6,-1.9
2017-03-22 10:57:37.1393,-5,-1,2017-03-22 10:59:11.1393,1.4,-0.8,2017-03-22 11:02:14.1393,-0.3,-2.1,2017-03-22 11:06:39.1393,2.9,-1.7
2017-03-22 10:57:37.1399,-5,-1.1,2017-03-22 10:59:11.1399,1.6,-0.8,2017-03-22 11:02:14.1399,-0.3,-2.1,2017-03-22 11:06:39.1399,3.2,-1.8
2017-03-22 10:57:37.1405,-5.1,-1,2017-03-22 10:59:11.1405,1.8,-0.8,2017-03-22 11:02:14.1405,-0.4,-2.1,2017-03-22 11:06:39.1405,3.2,-1.7
2017-03-22 10:57:37.1411,-5.1,-1,2017-03-22 10:59:11.1411,1.7,-0.8,2017-03-22 11:02:14.1411,-0.3,-2.1,2017-03-22 11:06:39.1411,3.2,-1.8
2017-03-22 10:57:37.1417,-5.3,-0.9,2017-03-22 10:59:11.1417,1.5,-1,2017-03-22 11:02:14.1417,-0.2,-2.1,2017-03-22 11:06:39.1417,2.9,-1.9
2017-03-22 10:57:37.1423,-5.5,-1.2,2017-03-22 10:59:11.1423,1,-1.3,2017-03-22 11:02:14.1423,-0.4,-2.3,2017-03-22 11:06:39.1423,2.5,-1.9
2017-03-22 10:57:37.1428,-5.9,-1,2017-03-22 10:59:11.1428,0.7,-1.5,2017-03-22 11:02:14.1428,-0.7,-2.4,2017-03-22 11:06:39.1428,2.1,-2
2017-03-22 10:57:37.1434,-5.8,-0.8,2017-03-22 10:59:11.1434,0.7,-1.4,2017-03-22 11:02:14.1434,-0.6,-2.5,2017-03-22 11:06:39.1434,2,-2
2017-03-22 10:57:37.1440,-5.7,-0.5,2017-03-22 10:59:11.1440,0.7,-1.5,2017-03-22 11:02:14.1440,-0.4,-2.5,2017-03-22 11:06:39.1440,1.9,-1.9
2017-03-22 10:57:37.1446,-5.5,-0.2,2017-03-22 10:59:11.1446,0.7,-1.4,2017-03-22 11:02:14.1446,-0.2,-2.7,2017-03-22 11:06:39.1446,1.9,-1.8
2017-03-22 10:57:37.1452,-5.3,0,2017-03-22 10:59:11.1452,0.8,-1.6,2017-03-22 11:02:14.1452,0,-2.9,2017-03-22 11:06:39.1452,2.1,-1.6
2017-03-22 10:57:37.1458,-5.2,0,2017-03-22 10:59:11.1458,1,-1.5,2017-03-22 11:02:14.1458,0.1,-3,2017-03-22 11:06:39.1458,2.3,-1.4
2017-03-22 10:57:37.1464,-5.1,0,2017-03-22 10:59:11.1464,1.1,-1.6,2017-03-22 11:02:14.1464,0.3,-2.9,2017-03-22 11:06:39.1464,2.5,-1.4
2017-03-22 10:57:37.1470,-5.1,0,2017-03-22 10:59:11.1470,1.1,-1.7,2017-03-22 11:02:14.1470,0.4,-3,2017-03-22 11:06:39.1470,2.6,-1.3
2017-03-22 10:57:37.1476,-5.2,0,2017-03-22 10:59:11.1476,1.1,-1.7,2017-03-22 11:02:14.1476,0.6,-3.2,2017-03-22 11:06:39.1476,2.8,-1.4
2017-03-22 10:57:37.1482,-5.1,0.1,2017-03-22 10:59:11.1482,1.2,-1.7,2017-03-22 11:02:14.1482,0.5,-3.3,2017-03-22 11:06:39.1482,3,-1.5
2017-03-22 10:57:37.1487,-5.1,0.2,2017-03-22 10:59:11.1487,1.4,-1.6,2017-03-22 11:02:14.1487,0.5,-3.4,2017-03-22 11:06:39.1487,3.1,-1.6
2017-03-22 10:57:37.1493,-4.9,0.2,2017-03-22 10:59:11.1493,1.5,-1.6,2017-03-22 11:02:14.1493,0.7,-3.3,2017-03-22 11:06:39.1493,2.9,-1.6
2017-03-22 10:57:37.1499,-4.8,0.2,2017-03-22 10:59:11.1499,1.5,-1.9,2017-03-22 11:02:14.1499,0.9,-3.4,2017-03-22 11:06:39.1499,2.8,-1.6
